"American Assets Trust, Inc.",AAT,NYSE,Finance,REIT and Equity Trust - Retail,2303.99,12,21.9,20.52,17.56,1.93,1.86,2.17,-0.03626943005181339,0.16666666666666657,-5.657657142857155,1.0536000000000005,2.87
AllianceBernstein Holding L.P.,AB,NYSE,Finance,Financial - Investment Management,5043.34,12,14.95,14.69,13.81,2.77,3.44,3.66,0.2418772563176895,0.06395348837209308,0.6073328358208956,2.1593818181818163,
Ameris Bancorp,ABCB,NSDQ,Finance,Banks - Southeast,3498.78,12,8.26,9.43,11.79,3.53,5.32,4.26,0.5070821529745044,-0.19924812030075195,0.18596592178770943,-0.5917245283018865,
Arbor Realty Trust,ABR,NYSE,Finance,REIT and Equity Trust - Other,2592.93,12,12.41,10.54,10.86,1.62,1.73,1.68,0.06790123456790115,-0.02890173410404627,1.5522545454545473,-3.7575599999999962,
American Campus Communities Inc,ACC,NYSE,Finance,REIT and Equity Trust - Residential,6752.25,12,25.55,24.37,20.91,1.94,1.99,2.32,0.025773195876288683,0.16582914572864313,9.455559999999991,1.2609363636363644,0.73
Arch Capital Group Ltd.,ACGL,NSDQ,Finance,Insurance - Property and Casualty,16558.39,12,17.14,12.89,10.05,1.32,3.24,4.16,1.4545454545454546,0.2839506172839506,0.08861875,0.3539347826086957,1.29
Agree Realty Corporation,ADC,NYSE,Finance,REIT and Equity Trust - Retail,5134.71,12,22.11,21.2,19.65,3.2,3.51,3.79,0.09687499999999988,0.07977207977207985,2.1883870967741963,2.4632678571428546,
Aegon NV,AEG,NYSE,Finance,Insurance - Multi line,13349.55,12,,5.26,6.94,-0.04,0.95,0.72,-24.75,-0.24210526315789474,-0.0021252525252525253,-0.2866521739130435,
American Equity Investment Life Holding Company,AEL,NYSE,Finance,Insurance - Life Insurance,3008.52,12,10.26,10.27,6.87,0.97,3.17,4.73,2.2680412371134024,0.4921135646687699,0.04528136363636363,0.13960192307692304,
Aercap Holdings N.V.,AER,NYSE,Finance,Financial - Leasing Companies,7188.87,12,8.38,9.07,7.64,-1.89,6.08,7.22,-4.216931216931217,0.18749999999999994,-0.02150853199498118,0.4074666666666668,0.49
"American Financial Group, Inc.",AFG,NYSE,Finance,Insurance - Property and Casualty,11535.24,12,13.2,14.84,14.07,7.2,9.18,9.68,0.2749999999999999,0.054466230936819175,0.5396363636363638,2.583252,
"American Finance Trust, Inc.",AFIN,NSDQ,Finance,REIT and Equity Trust - Other,1010.89,12,8.85,9.53,8.85,0.9,0.9,0.97,0.0,0.07777777777777772,inf,1.1378571428571436,1.59
Aflac Incorporated,AFL,NYSE,Finance,Insurance - Accident and Health,38581.05,12,10.31,10.29,11.08,4.93,5.59,5.19,0.1338742393509128,-0.07155635062611797,0.7686318181818179,-1.5484300000000022,2.06
AGNC Investment Corp.,AGNC,NSDQ,Finance,REIT and Equity Trust,8540.26,12,5.28,5.92,6.83,2.62,2.75,2.38,0.04961832061068698,-0.13454545454545458,1.1931076923076933,-0.507635135135135,
"Armada Hoffler Properties, Inc.",AHH,NYSE,Finance,REIT and Equity Trust - Residential,1076.26,12,12.64,12.68,12.89,1.1,1.04,1.02,-0.05454545454545459,-0.019230769230769246,-2.3246666666666647,-6.7027999999999945,10.22
"American International Group, Inc.",AIG,NYSE,Finance,Insurance - Multi line,46702.61,12,12.64,11.47,10.14,2.56,4.76,5.39,0.8593749999999999,0.13235294117647056,0.13346909090909093,0.7661333333333336,1.15
Apartment Income REIT Corp.,AIRC,NYSE,Finance,REIT and Equity Trust - Residential,7953.31,12,,24.81,23.38,2.19,2.04,2.17,-0.06849315068493146,0.06372549019607837,-3.622260000000002,3.6688615384615417,
"Assurant, Inc.",AIZ,NYSE,Finance,Insurance - Multi line,9800.7,12,19.18,16.79,13.71,8.88,9.93,12.16,0.11824324324324312,0.22457200402819744,1.419954285714287,0.6104946188340806,0.94
Arthur J. Gallagher & Co.,AJG,NYSE,Finance,Insurance - Brokerage,29550.78,12,27.75,26.72,25.59,4.62,5.35,5.59,0.1580086580086579,0.044859813084112195,1.6910465753424668,5.704437499999994,3.16
Acadia Realty Trust,AKR,NYSE,Finance,REIT and Equity Trust - Retail,1855.34,12,21.19,19.11,16.62,1.01,1.1,1.26,0.08910891089108919,0.14545454545454536,2.1445666666666647,1.142625000000001,2.47
"Alexander & Baldwin Holdings, Inc.",ALEX,NYSE,Finance,REIT and Equity Trust - Other,1466.29,12,25.59,22.47,22.47,0.67,0.9,0.9,0.3432835820895522,0.0,0.6545608695652175,inf,
The Allstate Corporation,ALL,NYSE,Finance,Insurance - Property and Casualty,40372.34,12,7.3,8.56,10.77,12.71,15.95,12.67,0.2549173878835561,-0.2056426332288401,0.33579506172839524,-0.5237240853658537,1.14
Ally Financial Inc.,ALLY,NYSE,Finance,Financial - Consumer Loans,19375.51,12,7.39,6.57,7.67,2.47,8.18,7.01,2.3117408906882586,-0.1430317848410758,0.028420140105078817,-0.5362444444444445,
"Alexanders, Inc.",ALX,NYSE,Finance,REIT and Equity Trust - Other,1364.42,12,15.6,14.2,12.92,14.7,18.8,20.67,0.2789115646258504,0.09946808510638303,0.509121951219512,1.2989090909090903,
"Affiliated Managers Group, Inc.",AMG,NYSE,Finance,Financial - Investment Management,6951.42,12,10.68,9.92,8.47,12.89,17.01,19.92,0.31962761830876657,0.1710758377425044,0.3103611650485436,0.4951020618556702,0.66
American Homes 4 Rent,AMH,NYSE,Finance,REIT and Equity Trust - Residential,13233.35,12,32.79,31.77,28.5,1.14,1.29,1.44,0.13157894736842118,0.11627906976744179,2.4145199999999973,2.451000000000002,2.05
"AssetMark Financial Holdings, Inc.",AMK,NYSE,Finance,Financial - Investment Management,1947.5,12,21.7,18.39,15.58,0.96,1.44,1.7,0.5,0.18055555555555558,0.3678,0.8628923076923076,
"Ameriprise Financial, Inc.",AMP,NYSE,Finance,Financial - Investment Management,30854.72,12,16.24,12.47,11.52,14.05,21.75,23.55,0.5480427046263344,0.0827586206896552,0.22753701298701304,1.3919999999999995,
"AMERISAFE, Inc.",AMSF,NSDQ,Finance,Insurance - Accident and Health,1125.63,12,13.91,18.25,20.58,3.84,3.18,2.83,-0.17187499999999992,-0.11006289308176102,-1.0618181818181822,-1.8698399999999995,
American Tower Corporation,AMT,NYSE,Finance,REIT and Equity Trust - Other,128896.02,12,30.85,29.82,27.59,8.44,9.5,10.27,0.12559241706161145,0.08105263157894732,2.3743471698113194,3.403961038961041,1.95
Aon plc,AON,NYSE,Finance,Insurance - Brokerage,63134.71,12,26.09,24.01,21.8,9.66,11.65,12.83,0.2060041407867495,0.10128755364806864,1.165510552763819,2.152288135593221,
Artisan Partners Asset Management Inc.,APAM,NYSE,Finance,Financial - Investment Management,4058.02,12,11.75,10.27,9.54,3.28,5.0,5.38,0.5243902439024392,0.07599999999999998,0.19584651162790692,1.2552631578947369,
"Apple Hospitality REIT, Inc.",APLE,NYSE,Finance,REIT and Equity Trust - Other,3345.2,12,39.6,19.17,10.65,0.12,0.76,1.38,5.333333333333334,0.8157894736842104,0.035943750000000003,0.13054838709677422,
"Apollo Global Management, Inc.",APO,NYSE,Finance,Financial - Investment Management,14002.1,12,19.88,15.28,12.52,1.83,3.89,4.75,1.1256830601092895,0.22107969151670948,0.13573980582524273,0.5663116279069769,
Ares Capital Corporation,ARCC,NSDQ,Finance,Financial - SBIC & Commercial Industry,9037.7,12,10.73,11.16,11.07,1.59,1.82,1.83,0.14465408805031443,0.005494505494505499,0.7714956521739131,20.147399999999983,
"Alexandria Real Estate Equities, Inc.",ARE,NYSE,Finance,REIT and Equity Trust - Other,31356.3,12,27.4,26.47,24.49,7.3,7.78,8.4,0.06575342465753431,0.07969151670951158,4.025645833333329,3.0730999999999993,3.56
